사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2022101400100531,2022년 10월 14일 18시,금요일,전라북도 전주시 완산구 효자동2가,경상사고,0,0,1,0,차대차 - 정면충돌,기타,포장 - 건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,자전거,남,17세,경상
2022101400100589,2022년 10월 14일 19시,금요일,전라북도 전주시 완산구 중화산동2가,중상사고,0,1,0,0,차대사람 - 차도통행중,중앙선침범,포장 - 건조,맑음,단일로 - 기타,이륜,남,43세,상해없음,보행자,여,14세,중상
2022101500100131,2022년 10월 15일 10시,토요일,전라북도 전주시 덕진구 인후동1가,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,보행자,여,73세,중상
2022101500100332,2022년 10월 15일 15시,토요일,전라북도 전주시 덕진구 금암동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,76세,상해없음,승용,남,27세,경상
2022101500100517,2022년 10월 15일 19시,토요일,전라북도 전주시 완산구 삼천동1가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,31세,상해없음,보행자,남,19세,중상
2022101500100568,2022년 10월 15일 21시,토요일,전라북도 전주시 완산구 태평동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,승용,남,61세,경상
2022101600100051,2022년 10월 16일 04시,일요일,전라북도 전주시 덕진구 덕진동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,여,51세,경상
2022101600100272,2022년 10월 16일 15시,일요일,전라북도 전주시 완산구 전동,경상사고,0,0,4,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,32세,기타불명
2022101600100327,2022년 10월 16일 17시,일요일,전라북도 전주시 덕진구 인후동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,61세,상해없음,승용,남,74세,경상
2022101600100434,2022년 10월 16일 20시,일요일,전라북도 전주시 덕진구 우아동3가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,남,42세,경상
2022101700100110,2022년 10월 17일 08시,월요일,전라북도 전주시 완산구 효자동2가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,보행자,남,38세,중상
2022101700100235,2022년 10월 17일 11시,월요일,전라북도 전주시 완산구 효자동2가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,35세,상해없음,승용,남,80세,경상
2022101700100316,2022년 10월 17일 13시,월요일,전라북도 전주시 완산구 중화산동2가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,57세,상해없음,보행자,남,7세,경상
2022101700100317,2022년 10월 17일 13시,월요일,전라북도 전주시 완산구 효자동3가,중상사고,0,1,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,40세,상해없음,승용,남,30세,중상
2022101700100355,2022년 10월 17일 14시,월요일,전라북도 전주시 덕진구 호성동2가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승합,남,47세,상해없음
2022101700100450,2022년 10월 17일 16시,월요일,전라북도 전주시 완산구 서신동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,63세,상해없음,보행자,여,63세,중상
2022101700100451,2022년 10월 17일 16시,월요일,전라북도 전주시 완산구 삼천동3가,중상사고,0,1,1,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,73세,상해없음,승용,남,63세,경상
2022101700100700,2022년 10월 17일 22시,월요일,전라북도 전주시 완산구 효자동1가,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,45세,기타불명,승용,남,26세,경상
2022101700100701,2022년 10월 17일 22시,월요일,전라북도 전주시 완산구 삼천동1가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,30세,상해없음,승용,남,24세,경상
2022101800100284,2022년 10월 18일 13시,화요일,전라북도 전주시 덕진구 만성동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,승용,여,37세,경상
2022101800100379,2022년 10월 18일 15시,화요일,전라북도 전주시 완산구 평화동2가,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,67세,상해없음,보행자,여,83세,중상
2022101800100680,2022년 10월 18일 23시,화요일,전라북도 전주시 완산구 효자동3가,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,51세,상해없음,승용,남,28세,경상
2022101900100013,2022년 10월 19일 01시,수요일,전라북도 전주시 완산구 상림동,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,27세,중상
2022101900100112,2022년 10월 19일 08시,수요일,전라북도 전주시 완산구 효자동2가,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,개인형이동수단(PM),남,16세,상해없음,보행자,여,51세,중상
2022101900100253,2022년 10월 19일 12시,수요일,전라북도 전주시 완산구 효자동3가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,여,40세,상해없음,승용,남,37세,경상
2022101900100254,2022년 10월 19일 12시,수요일,전라북도 전주시 덕진구 송천동1가,경상사고,0,0,1,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,승용,남,46세,경상
2022101900100406,2022년 10월 19일 16시,수요일,전라북도 전주시 덕진구 인후동1가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,19세,상해없음,승용,남,27세,경상
2022101900100568,2022년 10월 19일 19시,수요일,전라북도 전주시 완산구 고사동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,18세,기타불명,보행자,여,56세,경상
2022101900100601,2022년 10월 19일 20시,수요일,전라북도 전주시 덕진구 우아동3가,경상사고,0,0,3,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,승용,남,63세,경상
2022102000100261,2022년 10월 20일 12시,목요일,전라북도 전주시 완산구 효자동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,56세,상해없음,승용,여,54세,경상
2022102000100340,2022년 10월 20일 14시,목요일,전라북도 전주시 완산구 서노송동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,승용,남,62세,경상
2022102000100430,2022년 10월 20일 16시,목요일,전라북도 전주시 덕진구 덕진동2가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,51세,상해없음,개인형이동수단(PM),남,20세,경상
2022102000100526,2022년 10월 20일 18시,목요일,전라북도 전주시 완산구 효자동3가,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,26세,상해없음,이륜,남,31세,경상
2022102000100580,2022년 10월 20일 19시,목요일,전라북도 전주시 덕진구 인후동1가,경상사고,0,0,2,0,차대차 - 측면충돌,기타,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,56세,상해없음,이륜,남,26세,경상
2022102000100621,2022년 10월 20일 20시,목요일,전라북도 전주시 덕진구 우아동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,68세,상해없음,승용,남,42세,경상
2022102000100676,2022년 10월 20일 22시,목요일,전라북도 전주시 완산구 중화산동2가,중상사고,0,1,0,0,차대차 - 측면충돌,중앙선침범,포장 - 건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,이륜,남,45세,중상
2022102100100016,2022년 10월 21일 01시,금요일,전라북도 전주시 완산구 서신동,경상사고,0,0,1,0,차대차 - 정면충돌,중앙선침범,포장 - 건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,여,47세,경상
2022102100100017,2022년 10월 21일 01시,금요일,전라북도 전주시 완산구 효자동2가,경상사고,0,0,2,0,차대차 - 정면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,41세,경상,승용,남,37세,경상
2022102100100052,2022년 10월 21일 06시,금요일,전라북도 전주시 덕진구 용정동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,30세,상해없음,이륜,남,72세,중상
2022102100100128,2022년 10월 21일 08시,금요일,전라북도 전주시 완산구 서신동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,단일로 - 기타,승용,남,35세,기타불명,승용,남,45세,경상
2022102100100188,2022년 10월 21일 10시,금요일,전라북도 전주시 완산구 효자동1가,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,66세,상해없음,보행자,여,77세,중상
2022102100100250,2022년 10월 21일 12시,금요일,전라북도 전주시 완산구 서신동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,포장 - 건조,맑음,단일로 - 교량,승용,남,54세,상해없음,승용,여,30세,경상
2022102100100333,2022년 10월 21일 15시,금요일,전라북도 전주시 덕진구 여의동,경상사고,0,0,2,0,차대차 - 측면충돌,교차로운행방법위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,50세,상해없음,승용,남,55세,경상
2022102100100417,2022년 10월 21일 17시,금요일,전라북도 전주시 완산구 중화산동1가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,여,25세,경상
2022102100100418,2022년 10월 21일 17시,금요일,전라북도 전주시 완산구 서신동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,주차장 - 주차장,승용,남,33세,상해없음,보행자,남,8세,경상
2022102100100586,2022년 10월 21일 20시,금요일,전라북도 전주시 완산구 중앙동3가,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,개인형이동수단(PM),여,14세,기타불명,보행자,남,17세,경상
2022102200100368,2022년 10월 22일 15시,토요일,전라북도 전주시 덕진구 덕진동2가,경상사고,0,0,3,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,31세,경상
2022102300100159,2022년 10월 23일 12시,일요일,전라북도 전주시 덕진구 송천동2가,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,이륜,남,60세,상해없음,보행자,남,7세,경상
2022102300100160,2022년 10월 23일 12시,일요일,전라북도 전주시 덕진구 호성동3가,중상사고,0,3,0,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,83세,중상,승합,남,68세,기타불명
2022102300100377,2022년 10월 23일 19시,일요일,전라북도 전주시 덕진구 반월동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,포장 - 건조,맑음,교차로 - 교차로부근,승용,여,49세,상해없음,승용,여,64세,경상
2022102400100173,2022년 10월 24일 09시,월요일,전라북도 전주시 완산구 서신동,경상사고,0,0,1,0,차대차 - 측면충돌,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승용,여,47세,상해없음,화물,여,49세,경상
2022102400100215,2022년 10월 24일 10시,월요일,전라북도 전주시 덕진구 중동,경상사고,0,0,2,0,차대차 - 추돌,교차로운행방법위반,포장 - 건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,여,52세,경상
2022102400100256,2022년 10월 24일 11시,월요일,전라북도 전주시 완산구 효자동3가,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,82세,상해없음,보행자,여,55세,경상
2022102400100323,2022년 10월 24일 13시,월요일,전라북도 전주시 완산구 삼천동1가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,특수,남,48세,상해없음,승용,여,60세,경상
2022102400100433,2022년 10월 24일 16시,월요일,전라북도 전주시 완산구 효자동1가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,승용,남,42세,경상
2022102400100434,2022년 10월 24일 16시,월요일,전라북도 전주시 덕진구 팔복동3가,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,59세,상해없음,승용,여,35세,경상
